episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name,outcome
2026-03-28-19-41-50-589000,Baoyu,rl2,480.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-41-50-589000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-41-50-589000.mp4,,,2026-03-28 19:41:50.589000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-38-02-320000,Baoyu,rl2,635.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-38-02-320000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-38-02-320000.mp4,,,2026-03-28 22:38:02.320000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-15-07-884000,Xinchen,rl2,517.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-15-07-884000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-15-07-884000.mp4,,,2026-03-28 20:15:07.884000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-17-33-951000,Xinchen,rl2,848.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-17-33-951000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-17-33-951000.mp4,,,2026-03-28 00:17:33.951000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-46-01-712000,Baoyu,rl2,536.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-46-01-712000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-46-01-712000.mp4,,,2026-03-28 00:46:01.712000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-10-46-309000,Baoyu,rl2,391.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-10-46-309000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-10-46-309000.mp4,,,2026-03-28 01:10:46.309000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-46-29-149000,Baoyu,rl2,567.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-46-29-149000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-46-29-149000.mp4,,,2026-03-28 21:46:29.149000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-02-30-867000,Xinchen,rl2,450.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-02-30-867000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-02-30-867000.mp4,,,2026-03-28 00:02:30.867000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-09-18-187000,Xinchen,rl2,937.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-09-18-187000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-09-18-187000.mp4,,,2026-03-28 20:09:18.187000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-39-12-671000,Baoyu,rl2,520.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-39-12-671000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-39-12-671000.mp4,,,2026-03-28 19:39:12.671000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-42-35-653000,Baoyu,rl2,507.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-42-35-653000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-42-35-653000.mp4,,,2026-03-28 19:42:35.653000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-23-56-03-408000,Xinchen,rl2,606.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-23-56-03-408000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-23-56-03-408000.mp4,,,2026-03-27 23:56:03.408000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-40-44-902000,Baoyu,rl2,544.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-40-44-902000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-40-44-902000.mp4,,,2026-03-28 00:40:44.902000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-50-36-076000,Baoyu,rl2,457.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-50-36-076000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-50-36-076000.mp4,,,2026-03-28 21:50:36.076000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-05-00-328000,Baoyu,rl2,644.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-05-00-328000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-05-00-328000.mp4,,,2026-03-28 18:05:00.328000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-04-19-292000,Baoyu,rl2,499.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-04-19-292000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-04-19-292000.mp4,,,2026-03-28 18:04:19.292000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-49-36-010000,Xinchen,rl2,149.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-49-36-010000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-49-36-010000.mp4,,,2026-03-28 19:49:36.010000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-18-37-25-801000,Xinchen,rl2,719.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-37-25-801000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-37-25-801000.mp4,,,2026-03-28 18:37:25.801000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-21-40-119000,Xinchen,rl2,559.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-21-40-119000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-21-40-119000.mp4,,,2026-03-28 00:21:40.119000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-14-11-514000,pB5ssSy__hBrm6wJ,rl2,609.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-14-11-514000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-14-11-514000.mp4,CC BY-SA 4.0,,2026-03-04 23:14:11.514000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-28-45-109000,Xinchen,rl2,767.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-28-45-109000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-28-45-109000.mp4,,,2026-03-28 01:28:45.109000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-23-11-592000,Xinchen,rl2,752.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-23-11-592000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-23-11-592000.mp4,,,2026-03-28 00:23:11.592000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-27-41-309000,Xinchen,rl2,657.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-27-41-309000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-27-41-309000.mp4,,,2026-03-28 00:27:41.309000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-08-38-466000,Xinchen,rl2,752.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-08-38-466000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-08-38-466000.mp4,,,2026-03-28 00:08:38.466000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-03-20-179000,Baoyu,rl2,466.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-03-20-179000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-03-20-179000.mp4,,,2026-03-28 01:03:20.179000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-31-07-912000,Baoyu,rl2,150.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-31-07-912000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-31-07-912000.mp4,,,2026-03-27 22:31:07.912000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-00-09-48-793000,Xinchen,rl2,473.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-09-48-793000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-09-48-793000.mp4,,,2026-03-28 00:09:48.793000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-00-47-23-410000,Baoyu,rl2,654.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-47-23-410000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-47-23-410000.mp4,,,2026-03-28 00:47:23.410000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-03-17-249000,Xinchen,rl2,698.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-03-17-249000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-03-17-249000.mp4,,,2026-03-28 00:03:17.249000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-29-16-873000,Xinchen,rl2,744.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-29-16-873000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-29-16-873000.mp4,,,2026-03-28 00:29:16.873000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-40-26-878000,Baoyu,rl2,596.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-40-26-878000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-40-26-878000.mp4,,,2026-03-27 22:40:26.878000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-40-46-344000,Xinchen,rl2,749.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-40-46-344000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-40-46-344000.mp4,,,2026-03-28 01:40:46.344000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-18-44-34-596000,Xinchen,rl2,746.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-44-34-596000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-44-34-596000.mp4,,,2026-03-28 18:44:34.596000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-15-39-944000,Baoyu,rl2,538.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-15-39-944000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-15-39-944000.mp4,,,2026-03-28 18:15:39.944000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-29-49-923000,Xinchen,rl2,647.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-29-49-923000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-29-49-923000.mp4,,,2026-03-28 01:29:49.923000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-02-52-348000,Xinchen,rl2,451.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-02-52-348000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-02-52-348000.mp4,,,2026-03-28 20:02:52.348000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-01-34-499000,Xinchen,rl2,524.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-01-34-499000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-01-34-499000.mp4,,,2026-03-28 20:01:34.499000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-27-54-908000,Baoyu,rl2,569.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-27-54-908000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-27-54-908000.mp4,,,2026-03-28 22:27:54.908000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-23-42-760000,Baoyu,rl2,471.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-23-42-760000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-23-42-760000.mp4,,,2026-03-28 22:23:42.760000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-37-59-931000,Xinchen,rl2,932.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-37-59-931000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-37-59-931000.mp4,,,2026-03-28 01:37:59.931000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-00-20-664000,Baoyu,rl2,519.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-00-20-664000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-00-20-664000.mp4,,,2026-03-28 18:00:20.664000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-39-35-542000,Baoyu,rl2,348.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-39-35-542000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-39-35-542000.mp4,,,2026-03-28 22:39:35.542000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-54-20-546000,Xinchen,rl2,567.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-54-20-546000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-54-20-546000.mp4,,,2026-03-28 19:54:20.546000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-50-33-616000,Baoyu,rl2,542.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-50-33-616000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-50-33-616000.mp4,,,2026-03-27 22:50:33.616000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-26-02-735000,Baoyu,rl2,582.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-26-02-735000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-26-02-735000.mp4,,,2026-03-28 19:26:02.735000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
